Location,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Serbia,78.3100630733945,79.06382271684737,79.84870204336947,80.69759304628857,81.66813490408674,82.70338563386156,83.69954128440367,84.65974900959132,85.58215830900751,86.46811796288574,87.35094349457881,88.24272179941617,89.11899238949124,89.97291362593828,90.80761311509592,91.6275737593828,92.43676370934112,93.23380160550458,94.01090101125938,94.75411149916596,95.44965205379484,96.11055436822352,96.75691331317763,97.3925406588824,98.03072221643036,98.6816878648874,99.3367259174312,99.97241842160132,100.56468280859048,101.10264413052543,101.59872810675564,102.01022336321935,102.29421653461218,102.48896867180984,102.62524760216849,102.7099145120934,102.74941357381152,102.75957177856549,102.74780415971642,102.70634382819016,102.61929211843204,102.5212025646372,102.4266120204337,102.2952134591326,102.13144417222684,101.95064246246872,101.74783022310258,101.5062356651376,101.20311196830691,100.7918708298582,100.2737372289408,99.71756411592996,99.25905702668892,98.92274160758966,98.59571778565471,98.24766732693912,97.886174676814,97.51601595079232,97.14187604253544,96.76484961426188,96.38063620725605,95.97657553169309,95.45223884487072,94.82093802126772,94.18268478940784,93.53175823603004,92.86492650125103,92.17976569015846,91.48273300667223,90.7807613115096,90.02048582151794,89.07722581317765,88.50100995621351,88.26627658465388,87.78429941618015
Seychelles,83.77242888402625,84.64551422319475,85.31400437636762,86.02297592997812,86.82822757111597,87.74945295404814,88.8402625820569,90.10503282275712,91.46389496717724,92.917943107221,94.59518599562364,96.51750547045953,98.60612691466083,100.82056892778994,103.15098468271334,105.62363238512036,108.21772428884026,110.86980306345733,113.5328227571116,116.15207877461708,118.71334792122538,121.4671772428884,124.4835886214442,127.57221006564552,130.72100656455143,133.9551422319475,137.29321663019692,140.27133479212253,142.2024070021882,143.55142231947482,144.9901531728665,146.49781181619255,148.03172866520788,149.58424507658643,151.16630196936543,152.7844638949672,154.40809628008753,156.0995623632385,158.0098468271335,159.9945295404814,161.88840262582056,163.71225382932167,165.46389496717725,167.1969365426696,169.06236323851203,170.95295404814004,172.60831509846827,174.28993435448578,176.63566739606128,179.47702407002188,182.31509846827132,185.1323851203501,187.87089715536104,190.44638949671773,192.9004376367615,195.33041575492345,197.7527352297593,200.1487964989059,202.5109409190372,204.87527352297596,207.8140043763676,212.3063457330416,217.8183807439825,223.39715536105032,229.0032822757112,234.6378555798687,240.30853391684903,246.0098468271335,251.72866520787747,257.44091903719914,263.218818380744,269.11925601750545,274.6663019693654,279.9792122538293,285.3796498905908
Sierra Leone,27.873201839977696,28.20290632840814,28.53638137719543,28.86549344856426,29.20358935043212,29.56354892667968,29.941155561750765,30.33523836074714,30.73374686367438,31.154523278505717,31.619131586283803,32.1191315862838,32.649045163088935,33.20682325062727,33.794117647058826,34.41129774184555,35.05210482297184,35.71764705882353,36.40272511848341,37.09736548647895,37.80716476163925,38.51718009478673,39.23038751045442,39.9631307499303,40.7089350432116,41.46440618901589,42.219403401170894,43.00745051575132,43.8460691385559,44.71005018120992,45.61038472260943,46.54223585168665,47.50742960691385,48.53143992194034,49.606335377753,50.716998884862,51.970720657931416,53.38330080847505,54.84412461667132,56.231349316977976,58.50053666016169,59.18967103429049,58.07591301923613,57.94716336771676,58.16984945637022,58.25451630889322,58.5337329244494,59.29349735154725,59.87991357680513,60.19017981600223,61.66171591859493,65.41281711736828,69.29794396431558,72.17294396431558,74.65453721773069,76.68960830777809,78.40069696124895,80.14151798160022,82.16786311681071,84.41101895734597,86.73981042654029,89.033328686925,91.31697797602452,93.58867437970449,95.8514775578478,98.0994563702258,100.43669500975746,102.86170894898244,105.30475327571789,107.77796208530806,110.2949261221076,112.83247839420127,115.37226791190412,117.93298020630051,120.46309590186786
Singapore,1483.6215226939971,1563.7415812591507,1648.7401171303077,1738.6822840409957,1833.5007320644215,1932.9875549048315,2036.538067349927,2135.09663250366,2219.219619326501,2295.393850658858,2370.8967789165445,2445.770131771596,2520.022693997072,2593.7225475841874,2666.8601756954613,2739.125183016105,2809.794289897511,2878.0073206442166,2943.0336749633966,3004.62298682284,3062.310395314788,3116.3001464128843,3168.8638360175696,3221.2840409956075,3272.437774524158,3321.4099560761347,3368.584187408492,3413.6822840409955,3456.226207906296,3496.5695461200585,3568.8038067349926,3706.884333821377,3846.87701317716,3932.6229868228406,3983.781844802343,4004.435578330893,4018.52635431918,4072.642752562225,4171.368960468521,4302.5695461200585,4450.352855051245,4591.934114202049,4723.959736456808,4857.821376281113,5004.124450951684,5173.681551976574,5365.387994143484,5558.744509516838,5712.177891654465,5807.550512445096,5908.118594436311,6026.597364568082,6071.5849194729135,6058.923865300147,6109.46925329429,6249.434114202049,6452.500732064422,6729.89019033675,7037.688140556369,7274.62298682284,7433.402635431918,7587.465592972181,7750.131039531479,7885.195461200586,7991.068814055637,8089.808931185944,8166.807467057101,8205.092972181552,8249.44289897511,8300.969985358712,8228.624450951684,8120.483162518301,8272.158857979502,8475.972913616399,8539.366032210835
Sint Maarten (Dutch part),42.64705882352941,45.6764705882353,48.45588235294117,51.11764705882353,53.95588235294117,57.30882352941177,61.088235294117645,65.17647058823529,69.58823529411765,74.13235294117646,79.83823529411765,87.33823529411765,96.0,105.41176470588236,115.36764705882354,125.95588235294116,137.1764705882353,149.13235294117646,161.77941176470588,174.94117647058823,188.64705882352945,202.58823529411765,217.0735294117647,232.83823529411765,249.77941176470588,267.4558823529412,285.75,304.8382352941176,324.6617647058824,344.79411764705884,365.0,391.2352941176471,429.6029411764706,474.5,520.4117647058823,567.3823529411765,615.6029411764706,665.2205882352941,716.3676470588235,769.6764705882352,825.3235294117648,883.6911764705883,928.4558823529412,941.9264705882352,938.7352941176472,934.470588235294,929.3382352941176,923.6323529411764,917.4411764705884,911.0735294117648,905.1029411764706,903.7058823529412,910.6029411764706,921.3823529411764,932.0588235294116,942.8676470588234,953.779411764706,964.4264705882352,974.8529411764706,985.029411764706,993.9558823529412,1007.8529411764706,1030.0735294117646,1054.529411764706,1078.5735294117646,1102.1029411764705,1124.970588235294,1146.9558823529412,1168.0,1187.779411764706,1206.1029411764705,1222.6764705882354,1239.3676470588234,1257.3235294117646,1275.014705882353
Slovakia,70.68192849713458,71.89802785878898,73.25392082882956,74.64521852629862,76.03109130585524,77.44484326881896,78.89114473925723,80.28944792282748,81.63268615014378,82.89670222095323,84.1156364081333,85.35765708808353,86.38651520404625,87.25679644321171,88.17106846409561,89.02264801256297,89.78039279668795,90.47180470295515,91.09049007811066,91.67372993698122,92.3025513429731,93.00711765545653,93.8102808312769,94.70512715926009,95.66302286215408,96.65257071767994,97.65891338486324,98.66237024045031,99.64161890971388,100.6148206310036,101.49604348092102,102.27721126588216,103.02872555217914,103.73514775763262,104.40696061835908,105.0550853506822,105.64494320151736,106.17094609752615,106.65626210919176,107.0693512532376,107.39864988885036,107.78198356209084,108.22172822384924,108.62806681214693,108.97214121102115,109.19752003752576,109.36366324720086,109.51358268920931,109.61589133848632,109.68335610711154,109.72200354863052,109.7105418799584,109.67486182774866,109.6444435380254,109.64123141557728,109.65462035771829,109.65769991638284,109.6608202639039,109.70408704341972,109.82547468031734,109.96371831215713,110.0913364468827,110.22925376787062,110.34245304182896,110.44052984724571,110.54347072379826,110.68584422735708,110.85800379336364,111.01160442966982,111.16239063487856,111.25208533028776,111.00195786511124,111.62271327473334,112.53756653682214,112.30721146982644
Slovenia,71.82230112225643,72.63516734531731,73.476114807826,74.36453471049757,75.26060184725395,76.1063412454067,76.9075628165657,77.67149170722018,78.38618532128315,79.06003575330222,79.7037441652597,80.37339855000496,81.09449796404807,81.80735425563611,82.4980633627967,83.1918512265369,83.90284536696792,84.60966828880723,85.25799483563412,85.84184129506406,86.39691131194756,87.03500844175191,87.80499553083722,88.6171168934353,89.43472539477605,90.25712583176085,91.08933359817262,91.93172112424271,92.78567881616844,93.64912106465388,94.50139040619725,95.0736170424074,95.24158307677028,95.50871486741484,95.97308570861058,96.40835733439268,97.5685519912603,98.71985797993842,98.99277485351078,99.08920945476214,99.215761247393,99.2746548813189,99.109072400437,98.85840202602046,98.7318502333896,98.72355745357036,98.65890356539876,98.53994934948852,98.3247839904658,98.38087198331512,98.66004568477506,98.80221471844274,98.89619128016685,98.94180156917272,98.99419008839013,99.1614609196544,99.46936140629656,100.0177525076969,100.56040818353362,101.08292779819249,101.5300427053332,101.73820637600556,101.96250869003872,102.1174644949846,102.21474327142715,102.29153838514252,102.36234978647332,102.41384447313536,102.76494686662032,103.45811401330818,104.4006107855795,104.95054126526964,105.03664713477008,105.19396166451484,105.20888370245308
Solomon Islands,3.7725378524795112,3.8532261425197945,3.9411029309626335,4.0356473121266845,4.136390470898736,4.243297680233366,4.352861508542853,4.468589387414919,4.594527017641339,4.72723642172524,4.85095152104459,4.962911515488262,5.077128767884428,5.194783997777469,5.316189748576191,5.441259202667037,5.569992360050007,5.703743575496596,5.843936657869149,5.989599249895819,6.132066953743576,6.272971940547298,6.4243124045006255,6.590307681622448,6.773180302819836,6.971263369912488,7.195218085845256,7.446120989026253,7.710411168217808,7.985588276149465,8.26972496180025,8.562144047784415,8.862341991943325,9.170318794276984,9.48612654535352,9.808844978469232,10.13481039033199,10.46721766912071,10.809313793582442,11.157174607584386,11.509758299763856,11.867568412279484,12.231039033199057,12.600309070704265,12.97664606195305,13.36065773024031,13.75220516738436,14.150385470204196,14.55309765245173,14.950010418113626,15.296186970412558,15.596784275593832,15.89356160577858,16.188133768578968,16.481837755243784,16.775958466453673,17.071589804139464,17.36892276705098,17.66877344075566,17.993506042505903,18.50840394499236,19.20214613140714,19.919658980413946,20.66068203917211,21.42339213779692,22.204993749131823,23.00244825670232,23.811345325739687,24.624982636477288,25.28639394360328,25.854215863314348,26.482549659674955,27.124114460341715,27.78182733713016,28.44832615641061
Somalia,3.527800714126311,3.6291014441929415,3.730431663850544,3.831368157617879,3.932974941817834,4.0364929703191255,4.141880798291198,4.249214142251411,4.357135683999108,4.468215800044633,4.584963496668474,4.705668377594287,4.830062645455415,4.958014792616444,5.089418018937099,5.225035068702777,5.3640856632766925,5.506642331112316,5.653378550706156,5.803895017056142,5.959206331494883,6.117402046737016,6.279586029904039,6.448802882009756,6.618168776102272,6.786647591417732,6.9592437912455765,7.147718143271591,7.675092453852775,8.686065769758025,9.46241830586285,9.536852424522587,9.57031195205152,9.88049542512832,10.247057417030636,10.669317276118214,11.118034080402971,11.522144291771609,11.533394969235184,11.341245576561354,11.290227787164854,10.8613503044601,10.353408040297127,10.650363439283325,11.20093808779928,11.61253387317882,12.042072082124523,12.472542799757708,12.999995217904166,13.5366141167469,14.089190869385025,14.662691682341316,15.22310549303408,15.795512800076514,16.388239232314216,16.967239455478687,17.495299996811937,18.048556604074346,18.591328466222464,19.066536487391208,19.54563155545637,19.6844294959671,19.863487901297542,20.51454474447668,21.26357477603851,22.00874087416712,22.87234992189244,23.777583925781872,24.631757101412312,25.55387987375267,26.54252956929257,27.53121353651927,28.37679248892148,29.26421876494405,30.30119392992636
South Africa,10.680170509324524,10.901767920230208,11.136466436710618,11.38004755847128,11.634688523139909,11.904661483781709,12.189161239272517,12.487448118589825,12.795094744240108,13.118285929130831,13.466576371647418,13.849815655632764,14.267969377783494,14.707055052657532,15.163142512407717,15.636613060313088,16.128667125923464,16.639784717233514,17.1666643458089,17.705148945825446,18.250120206780235,18.792512039108363,19.339125648236053,19.900069052344627,20.469235255522342,21.04412387482768,21.62120652384927,22.213846019005366,22.828645746727798,23.45499433574184,24.179671661425623,25.016971886767266,25.896954324700012,26.81762440275456,27.762473040506613,28.703898959136247,29.63641032656107,30.57486322639094,31.520510102693866,32.46080726532237,33.37633814515409,34.14765242506428,34.76659324564859,35.465838338877454,36.04494668716666,36.48515743197361,36.961449460318654,37.4069067088899,37.86319485457642,38.27804504047712,38.62976434556316,38.963215906121576,39.33396433360392,39.72790918838512,40.130159573988806,40.53858576211098,40.95490218403638,41.38929016974754,41.869310451314,42.37218640365068,42.876387292730335,43.40976464044862,44.05471312969309,44.78883457171573,45.53919273467763,46.46373891824546,46.90280247671019,47.21047531440114,48.01144851832345,48.81000243280502,49.60823729760413,50.378397838161945,51.09579435998798,51.77892396296566,52.42996798035408
South Sudan,4.41949212629131,4.483901615865116,4.554074582207758,4.629452669119889,4.709855961826162,4.794918426818114,4.882677840880891,4.9704266195874895,5.048877438155404,5.120542899481704,5.196362353675225,5.27641999730571,5.360765462035324,5.446487319110317,5.547964570083452,5.654171895716788,5.73675189132084,5.809825651061054,5.887604669630386,5.9656070306794575,6.043743219960437,6.148380057998143,6.279287112075384,6.429752586164111,6.59969760137267,6.773824084118577,6.951818291394579,7.132836484943881,7.316516176376747,7.502542736406242,7.691189139174271,7.88305362346585,8.078768992973576,8.262916640078275,8.420767482752998,8.56907663837662,8.723190925914109,8.796140606498911,8.593418309829197,8.354477307695035,8.397735732669688,8.573297102219954,8.702822446273725,8.784808634491169,8.988974680762059,9.263103645091077,9.495467565708775,9.765269712632676,9.961903267890442,10.230554137508063,10.692552237324428,11.181998418877049,11.693231127560464,12.236201511638624,12.8209945476074,13.453979041258092,14.13886673189685,14.86962382745198,15.629802749594084,16.384751735335616,17.275281127914973,18.23628393564901,19.06607392281568,19.79288618750842,19.91483295400563,19.68881213706847,19.196998702486542,18.18495859301328,17.94357766291593,18.4760669034806,18.96366785073632,19.260240075440127,19.53569136905395,20.35496210268082,21.17040056296485
Spain,55.89096234925969,56.16529479211871,56.54586506726332,56.99705187975014,57.445204974977806,57.90692718680452,58.37252117033009,58.862801928520526,59.41957066132648,59.99893899521055,60.52492565003961,61.1114204326033,61.789306942912766,62.46556611473184,63.18569275849301,63.92039876262556,64.62750172189332,65.33390895663219,66.02937470389406,66.67994183384626,67.30855731217429,67.99478256369015,68.75603060789801,69.52571991066061,70.3921169135709,71.2560644485761,72.01352034621004,72.75998598597802,73.46406617644132,74.11182652074035,74.72333155503888,75.27104890177047,75.73763023684494,76.1479832946488,76.51473363405088,76.84087515974791,77.10838472471603,77.33990273790992,77.53947216504696,77.69333477985644,77.80365837636408,78.03612392854441,78.47124836270837,78.93163187712251,79.34388996603988,79.73010566254075,80.09764429067948,80.46880486668763,80.85421933536908,81.24321992061375,81.65511671052684,82.10465030635767,83.12007866962341,84.61471989871684,86.06394295656051,87.50579272783735,88.97201475453565,90.606438885726,92.03679875147805,92.83330081974066,93.24195985301202,93.5556251169494,93.59599505527974,93.28160818864784,93.0025191398894,92.92985822746508,93.02756820887262,93.29794427833758,93.744293864486,94.42568188966348,94.91213168403158,95.02395422351567,95.20852327243338,95.3741375603658,95.37204142895249
Sri Lanka,124.568168407623,126.88516067299258,129.36066501873853,131.96944422294874,134.69317438800735,137.5222151343593,140.45480424208597,143.54511601945617,146.85938122956702,150.3891555697313,154.07685192568377,157.87213938282434,161.7694521967945,165.7768838210669,169.8970815724424,174.1003827445977,178.35784227733035,182.7179411530181,187.16351168168407,191.59329399569413,195.95104058687505,200.17398931504664,204.27725061797304,208.2914600111634,212.19508811099595,216.07500996730724,220.02662467107885,224.05504345745956,228.2135076947612,232.51118730563752,236.79090981580416,240.80079738457857,243.78546367913245,245.415748345427,246.26201259867636,247.89336576030615,250.87722669643568,253.8326449246472,256.4168886053744,259.12697552029346,260.7839486484331,262.74385615182206,266.9529303883263,271.52409696196474,275.50870743959814,280.106331233554,285.5437046487521,291.0166653376924,296.56332030938523,302.12471892193605,307.67966669324613,312.5805358424368,315.8560242404912,318.1807112670441,320.35092895303404,322.4068973766047,324.57397336735505,326.808787178056,328.99095765887887,331.0172235068974,332.9732716689259,335.0458177178853,337.6039869228929,340.6239853281237,343.6321824415916,346.5428833426362,349.4262419264812,352.2449884379236,354.8858623714217,357.3965632724663,359.8087393349813,362.0185312176063,364.16497886930864,366.3442628179571,368.4485208516067
State of Palestine,156.91420265780732,158.2966777408638,159.8514950166113,161.57093023255814,163.4577242524917,165.51196013289035,167.73214285714286,170.12068106312293,172.67832225913622,175.3971760797342,178.25257475083058,181.2171926910299,184.27566445182725,187.2870431893688,189.4799833887043,190.58305647840533,190.4308970099668,188.67441860465115,186.33579734219268,184.89800664451823,185.42848837209303,188.3909468438538,193.48006644518276,199.7107142857143,206.1683554817276,212.5117109634552,218.6701827242525,224.703073089701,230.8132890365449,237.22857142857143,244.02965116279069,251.27965116279069,259.30066445182723,268.8999169435216,280.4990863787376,289.90971760797345,297.22757475083057,311.7540697674419,328.4558970099668,341.46312292358806,355.32674418604654,370.2581395348837,386.16154485049833,402.83488372093024,420.1260797342193,437.96528239202655,456.2826411960133,475.0125415282392,492.1740863787375,507.6830564784053,523.5535714285714,538.5855481727575,551.887707641196,564.4635382059801,577.2720099667774,590.9303156146179,605.4976744186047,620.7127076411961,636.0532392026578,651.3697674418605,667.2617109634551,683.7055647840532,700.2181063122923,716.820681063123,733.5351328903655,751.0905315614618,769.5579734219269,787.8309800664451,805.7462624584717,823.5495016611295,842.1415282392027,861.3514119601329,881.2740863787376,898.5384551495017,912.8642857142858
Sudan,3.5069352732685006,3.6123995199084633,3.72148972943576,3.833268817066695,3.948693697069504,4.068835728166054,4.193421263469691,4.322515457001049,4.454854604038219,4.592783116210543,4.738957294611346,4.892183687549663,5.053135081108104,5.222563579307441,5.39991339002385,5.585132673319176,5.777506434636573,5.977511714718404,6.185665779832818,6.401488189897242,6.626317435118134,6.858474241433295,7.097740767791137,7.393176575335637,7.69424962205654,7.968505273885401,8.254569950314597,8.547422542580223,8.892108840876988,9.266233991921997,9.664836941961664,10.073702500085886,10.473732889734093,10.826768534135644,11.074216422536384,11.277804890474613,11.494437193343323,11.730502107782993,11.97612001803903,12.225172961574115,12.476417346429232,12.730912067078826,12.989646331523094,13.283257259933205,13.622260144682423,13.978167665002085,14.295090985272596,14.617061759193616,14.99052318906323,15.371030601346648,15.759763000538952,16.156367138536975,16.55973114781472,16.937798966943003,17.3120674568334,17.71194685912075,18.125528435225316,18.56273995822127,19.049890904918087,19.585362339542232,20.064265353783764,20.47581582411472,20.919073923503657,21.40782567615956,21.99561097361907,22.6761098758809,23.37606830115699,24.200076582375782,25.05914055947798,25.805624054495475,26.50875236451448,27.23263789567171,27.97846531802928,28.35207830181645,28.58219777023429
Suriname,1.2536185897435896,1.285275641025641,1.3227692307692307,1.361294871794872,1.401426282051282,1.4435576923076925,1.4880865384615385,1.5351570512820514,1.584833333333333,1.6370865384615385,1.6917820512820514,1.7486570512820512,1.819948717948718,1.9040641025641023,1.981028846153846,2.0512852564102566,2.1226602564102564,2.196660256410256,2.2731794871794877,2.351958333333333,2.432320512820513,2.512384615384615,2.5475160256410256,2.537003205128205,2.5235673076923075,2.5075,2.4890320512820514,2.468375,2.445525641025641,2.420525641025641,2.4062628205128207,2.4067852564102563,2.4138141025641024,2.4278589743589745,2.449958333333333,2.480589743589744,2.514935897435897,2.5442980769230767,2.578378205128205,2.618003205128205,2.6441826923076923,2.660339743589744,2.676855769230769,2.6881538461538463,2.707532051282051,2.7538814102564104,2.8130128205128204,2.8722275641025643,2.9320865384615384,2.9930544871794877,3.055403846153846,3.1189711538461538,3.183022435897436,3.246246794871795,3.294378205128205,3.328926282051282,3.3653653846153846,3.403948717948718,3.4438814102564104,3.4844102564102566,3.525147435897436,3.5658237179487178,3.6066217948717942,3.647564102564103,3.6882884615384617,3.728378205128205,3.767673076923077,3.805852564102564,3.843028846153846,3.883128205128205,3.925105769230769,3.960871794871795,3.994641025641026,4.031320512820513,4.066865384615385
Sweden,17.22532896351942,17.36357956498257,17.490723965237883,17.60550277409535,17.708689301320764,17.828667697746354,17.95924166543919,18.08533657386949,18.2018682181961,18.298126871900624,18.374322433348063,18.461232631217165,18.56315240339765,18.667939559090687,18.80785339028821,18.984159424559337,19.162352089163843,19.31164260814062,19.42389158933569,19.56108287916728,19.744637158147984,19.88044876515933,19.94016055383709,19.97635758825551,20.03397407571071,20.11253743801247,20.18558084155742,20.257513379486426,20.316659301811757,20.360750233220404,20.401798252074435,20.42632199145677,20.43792163794373,20.44708228997889,20.465671183777683,20.49944395345412,20.547168213286195,20.615819708351747,20.710823881769528,20.84945254578485,21.01086929837482,21.154217606913143,21.278473756567,21.402356753571954,21.554941817646192,21.66814454755241,21.702576471743505,21.71533362792753,21.72781582952816,21.74519197721805,21.78057887759611,21.8393025482398,21.910557519516864,21.992514852457408,22.079364904011392,22.167649874797466,22.292490302941037,22.45857146364217,22.634408602150536,22.827956989247312,23.023106004811705,23.19747385476506,23.369878970884272,23.569057789561544,23.804275298276625,24.05725315461285,24.36117248490205,24.691563558697894,24.980125939019,25.23475475033142,25.41779962684735,25.57109908184809,25.745907595620366,25.903407472872782,26.0396695635096
Switzerland,117.33950540108022,118.7258701740348,120.31436287257452,121.91568313662732,123.49338617723544,125.07781556311262,126.66583316663332,128.27970594118824,129.937024904981,131.59631926385276,133.22115673134627,135.88025105021003,139.37027405481095,142.38260152030406,144.75767653530707,146.43977545509102,147.97863322664534,149.82328965793158,151.72176935387077,153.43947539507903,154.55396079215842,155.36933636727346,156.55832416483295,157.71660582116422,158.56612572514504,158.49668683736746,157.59538157631528,157.06540058011603,157.08237897579517,157.3993423684737,158.0277680536107,158.89569163832766,159.8270654130826,160.5148779755951,161.09276855371075,161.80627375475095,162.65128025605122,163.67704790958192,164.8865523104621,166.22795809161832,167.8628975795159,169.95755401080217,171.91064462892578,173.4873474694939,174.8746624324865,176.0471469293859,176.83245399079817,177.26451540308062,177.79283356671334,178.6387527505501,179.63608971794358,180.69590168033608,182.00520104020805,183.372849569914,184.64179085817165,185.83274154830968,187.000125025005,188.6722594518904,191.08141628325663,193.47982096419284,195.68297409481897,197.8988672734547,200.0131651330266,202.32051410282057,204.7968468693739,207.1397779555911,209.41440788157632,211.38297659531904,212.9512027405481,214.48099619923985,216.05774904981,217.71913132626528,219.8485197039408,221.80838667733548,223.09414382876577
Syrian Arab Republic,19.661861085406347,20.058053453813077,20.49557999020195,20.972345000272167,21.48968755103152,22.048821512165915,22.647828098633717,23.285289314680742,23.96163790757172,24.678947798160145,25.43955146698601,26.21232104948016,26.995482009689184,27.818120951499647,28.681549725110223,29.586124870720155,30.53206956616406,31.518142724946927,32.54445321430516,33.61366011648794,34.731963420608565,35.915812966087856,37.15651570409885,38.43188177018126,39.74829894943117,41.12113929562898,42.55250394643732,44.03952425017691,45.57595667083991,47.14990746284906,48.75979805127647,50.40655925099341,52.10664090142072,53.91546186925045,55.84017473191443,57.83937455772685,59.89245822219803,61.99402863208317,64.13512601382614,66.2950302106581,68.47317783463066,70.65930542703174,72.86250612378205,75.09491317837897,77.34245550051712,79.564536497741,81.74897664797778,83.92326220673888,86.11623210494801,88.33521038593436,90.5660443089652,92.81659953187088,95.08644875074846,97.37790811605248,99.81424255620271,102.4119046323009,106.89141854009036,113.6798513962223,117.77564639921616,119.62859670132272,122.37994937673508,124.53376517337108,123.88962223068968,117.94087148222742,110.35686135757445,105.73522399433892,104.47898045833108,104.64682379837788,106.56929399597192,110.79164988296772,114.57965815687768,117.73359915083556,122.26973218659845,128.43407000163302,134.30275706276197
Tajikistan,10.68,11.099493361285814,11.49953179594689,11.887089447938504,12.268955276030749,12.650164220824598,13.035915443745631,13.432026554856744,13.84809573724668,14.292686932215236,14.759828791055206,15.24671208944794,15.758396226415094,16.29445143256464,16.850178197064988,17.421369671558352,18.009671558350803,18.6172606568833,19.244220824598184,19.88310621942697,20.52256464011181,21.16587700908456,21.828731656184488,22.517749825296995,23.231995108315864,23.97222571628232,24.738476589797344,25.529454926624737,26.33478686233403,27.13271139063592,27.91932564640112,28.71433962264151,29.53997554157932,30.40443396226415,31.306960167714884,32.27815164220824,33.34828092243187,34.51473794549266,35.744154437456324,36.80817260656883,37.72723969252271,38.72260656883299,39.47868623340322,40.0069426974144,40.70837176799441,41.569423480083856,42.39358839972048,42.90586303284417,43.16140461215933,43.38483577917541,43.91848707197764,44.77552061495458,45.64408805031447,46.53092243186583,47.45315513626834,48.39077218728162,49.319122990915446,50.27587351502446,51.281642208245984,52.34262753319357,53.47407756813417,54.68054157931516,56.0033822501747,57.41945143256464,58.87877009084556,60.4041928721174,61.95409503843466,63.49368273934312,65.04076170510133,66.59654786862335,68.1293535988819,69.64995457721872,71.15459119496856,72.6051607267645,74.01067435359889
Thailand,39.98591086143788,41.03658811094365,42.13741020571943,43.276093679657066,44.45837166513339,45.69120750063615,46.97148994891269,48.29773532462957,49.65257687564838,51.06385425434046,52.5587641175204,54.12189218814226,55.74789093542641,57.43373720370335,59.17543991857347,60.97073048992934,62.804265105991504,64.66715144160192,66.55554131026248,68.45657969425903,70.37602615044334,72.30007829474054,74.25067920687428,76.23517097613968,78.20253185617256,80.1346757619057,82.00689776664252,83.86144669106852,85.71116189394978,87.53045469670575,89.35391473702754,91.16611305760536,92.96438959462898,94.7822603691597,96.59947933997532,98.39838810702892,100.173879895868,101.92821448844174,103.68101744015344,105.40225097379084,107.14308168098808,108.90296149856134,110.64776077042023,112.36900017616315,114.03796120495606,115.67701951496409,117.28564661668852,118.8603897120711,120.42245982501126,121.94218618489305,123.32951320245064,124.58874023762452,125.7930992973047,126.97090665309558,128.1137759595999,129.2204182896514,130.2974945683024,131.3441141928791,132.35692712717022,133.33805711601323,134.23525122824873,135.0725361623833,135.91203194425415,136.7126279629666,137.43930493844076,138.0743320479947,138.69882264283896,139.2867094677915,139.7092886922821,139.99544128873143,140.22878408267923,140.39682123353364,140.41247430953825,140.3480886296463,140.28070817592828
Timor-Leste,27.89253530598521,28.1278076664425,28.40766644250168,28.714727639542705,29.045527908540684,29.398117014122395,29.77128446536651,30.165501008742435,30.581573638197717,31.020073974445197,31.480733019502352,31.96311365164761,32.46627437794216,32.9901815736382,33.53453261600538,34.09781439139206,34.680295897780766,35.28227975790182,35.902824478816406,36.54038332212508,37.19364492266308,37.85921318090114,38.531439139206455,39.19667114996638,39.73278412911903,40.22582380632145,40.86210490921318,41.58137188971083,42.28483523873571,42.95353059852051,43.70353059852051,44.41782111634163,44.99993275050437,45.57542030934768,46.18540685944856,46.85036987222596,47.55783456624075,48.31718224613316,49.14219905850706,50.09122394082044,51.13278412911903,52.33880295897781,53.7537323470074,55.24119031607263,56.79172831203766,58.38241425689307,60.00548083389375,61.68019502353732,63.38470073974445,56.1329522528581,50.10679219905851,54.62333557498319,59.12296570275723,61.659549428379286,62.47975790181574,63.773402824478815,65.67565568258237,67.5782784129119,69.4303631472764,71.2025554808339,72.9441492938803,74.66089441829186,76.32044384667115,77.92165433759247,79.48241425689308,81.04448554135844,82.60332885003362,84.1763954270343,85.80759919300606,87.487861466039,89.17642905178211,90.79613315400134,92.08443174176192,93.0925353059852,94.19219905850706
